gene	gene_name	n_snps_in_model	n_snps_used	pred_perf_r2	pred_perf_pval
ENSG00000179115	ENSG00000179115	1	1.0	0.0198028465020947	0.0023284351752518
ENSG00000179119	ENSG00000179119	2	2.0	0.0131155639248902	0.0133714352019268
ENSG00000179134	ENSG00000179134	1	1.0	0.0370901635731523	2.84558012453537e-05
ENSG00000179144	ENSG00000179144	1	NA	0.0164404896046318	0.00557274364353073
ENSG00000179151	ENSG00000179151	2	2.0	0.0342315846257518	5.86941543488578e-05
ENSG00000179195	ENSG00000179195	2	2.0	0.0287665520354943	0.000234920729925871
ENSG00000179218	ENSG00000179218	1	1.0	0.0344719624074441	5.52259943502271e-05
ENSG00000179240	ENSG00000179240	1	NA	0.0127437381652491	0.0147616649336456
ENSG00000179241	ENSG00000179241	64	62.0	0.0769890646668401	1.1032809757580701e-09
ENSG00000179242	ENSG00000179242	21	19.0	0.0347398877467735	5.16016724251495e-05
ENSG00000179262	ENSG00000179262	2	2.0	0.0123136029244944	0.0165564269011655
ENSG00000179294	ENSG00000179294	2	2.0	0.0213866043366263	0.00154828300636195
ENSG00000179295	ENSG00000179295	20	18.0	0.0224777831205623	0.00116985608857974
ENSG00000179314	ENSG00000179314	1	1.0	0.0472601548517952	2.16842886577217e-06
ENSG00000179335	ENSG00000179335	3	3.0	0.00993495454042537	0.0314563101624235
ENSG00000179361	ENSG00000179361	17	15.0	0.00948303856867647	0.0355957210468087
ENSG00000179364	ENSG00000179364	25	18.0	0.0125393706299684	0.0155880733492062
ENSG00000179387	ENSG00000179387	18	15.0	0.146847126618949	9.50581415084139e-18
ENSG00000179388	ENSG00000179388	1	1.0	0.00878569195015604	0.0431333617494336
ENSG00000179397	ENSG00000179397	138	131.0	0.0553269579463474	2.80298416384187e-07
ENSG00000179399	ENSG00000179399	26	23.0	0.311073961404278	1.88807055384997e-39
ENSG00000179406	ENSG00000179406	24	18.0	0.0300477701879702	0.00016963211009843
ENSG00000179454	ENSG00000179454	1	NA	0.0360888591992912	3.66671850697298e-05
ENSG00000179455	ENSG00000179455	4	4.0	0.0188584199142753	0.00297234233537444
ENSG00000179456	ENSG00000179456	1	1.0	0.0311528296964026	0.000128130820022524
ENSG00000179520	ENSG00000179520	1	1.0	0.0101517943122049	0.0296510454678808
ENSG00000179523	ENSG00000179523	1	1.0	0.0189101355681671	0.0029328161758366
ENSG00000179532	ENSG00000179532	1	1.0	0.011618009941229	0.0199475126137958
ENSG00000179562	ENSG00000179562	9	7.0	0.0680381044383543	1.09773838315248e-08
ENSG00000179583	ENSG00000179583	10	8.0	0.0121295324610984	0.0173915634368822
ENSG00000179588	ENSG00000179588	1	1.0	0.0350597756038166	4.75850314603286e-05
ENSG00000179598	ENSG00000179598	29	28.0	0.0404498904644569	1.21577920653934e-05
ENSG00000179603	ENSG00000179603	44	38.0	0.154771581039835	1.06326484973029e-18
ENSG00000179604	ENSG00000179604	91	84.0	0.0193064620709037	0.00264703087877139
ENSG00000179611	ENSG00000179611	1	1.0	0.0166590569319938	0.00526372314557241
ENSG00000179630	ENSG00000179630	52	49.0	0.27482218193832	2.94864395967383e-34
ENSG00000179673	ENSG00000179673	29	20.0	0.0128928704232618	0.0141870839801785
ENSG00000179698	ENSG00000179698	37	34.0	0.310274440254332	2.4741880432336e-39
ENSG00000179743	ENSG00000179743	2	2.0	0.0142755812173215	0.00983562424893227
ENSG00000179761	ENSG00000179761	1	1.0	0.0219400418522662	0.00134301399016911
ENSG00000179774	ENSG00000179774	11	10.0	0.0410585279760935	1.04222124217796e-05
ENSG00000179796	ENSG00000179796	1	1.0	0.0243030690132299	0.000733001862548437
ENSG00000179820	ENSG00000179820	6	3.0	0.0174460815311182	0.00428800278143999
ENSG00000179837	ENSG00000179837	1	NA	0.0393335440510742	1.61270390027615e-05
ENSG00000179841	ENSG00000179841	2	2.0	0.00891188984370416	0.0416546227528075
ENSG00000179846	ENSG00000179846	2	2.0	0.0485837473088022	1.55068455785639e-06
ENSG00000179859	ENSG00000179859	4	4.0	0.0356281946479955	4.12043819755983e-05
ENSG00000179862	ENSG00000179862	2	1.0	0.0201186658476214	0.00214619227778842
ENSG00000179889	ENSG00000179889	71	64.0	0.0715740776846716	4.4369559434084e-09
ENSG00000179909	ENSG00000179909	12	12.0	0.161227875079518	1.75959140897312e-19
ENSG00000179912	ENSG00000179912	1	1.0	0.0270923059058239	0.000359728497875082
ENSG00000179915	ENSG00000179915	2	NA	0.0219468616465093	0.00134066365469233
ENSG00000179918	ENSG00000179918	1	1.0	0.0182528859038086	0.00347731933161744
ENSG00000179933	ENSG00000179933	2	2.0	0.0253297047427882	0.000563876201598814
ENSG00000179935	ENSG00000179935	4	4.0	0.0322471735151354	9.70666545466397e-05
ENSG00000179941	ENSG00000179941	9	8.0	0.0633806915512879	3.60814957114655e-08
ENSG00000179950	ENSG00000179950	2	2.0	0.0110517777987155	0.0232326709975132
ENSG00000179954	ENSG00000179954	5	5.0	0.0102362914131294	0.0289770155764425
ENSG00000179978	ENSG00000179978	40	21.0	0.314676322609065	5.5631313724020595e-40
ENSG00000179979	ENSG00000179979	35	29.0	0.305564882687249	1.20879042422286e-38
ENSG00000179981	ENSG00000179981	29	29.0	0.0103324613507566	0.0282291769363292
ENSG00000179988	ENSG00000179988	27	27.0	0.0551746295513795	2.91356843774937e-07
ENSG00000180011	ENSG00000180011	29	29.0	0.0498366882535438	1.12881714776403e-06
ENSG00000180035	ENSG00000180035	1	1.0	0.0211667729473301	0.00163835231129819
ENSG00000180071	ENSG00000180071	37	27.0	0.216970020684785	1.79280369534072e-26
ENSG00000180098	ENSG00000180098	7	6.0	0.0361972775831077	3.56741970870348e-05
ENSG00000180104	ENSG00000180104	20	17.0	0.254925320344253	1.6327236004627301e-31
ENSG00000180113	ENSG00000180113	91	81.0	0.269738418103905	1.50483633648987e-33
ENSG00000180139	ENSG00000180139	36	35.0	0.0115844607921462	0.0201281064315204
ENSG00000180155	ENSG00000180155	7	5.0	0.0481954390643145	1.71100228756058e-06
ENSG00000180185	ENSG00000180185	132	123.0	0.466111005248999	3.1751635460222006e-65
ENSG00000180219	ENSG00000180219	1	NA	0.0129136726311564	0.014108779109866
ENSG00000180228	ENSG00000180228	15	12.0	0.0115573223280445	0.020275424024494
ENSG00000180233	ENSG00000180233	1	1.0	0.0084459669916288	0.0473942670002511
ENSG00000180251	ENSG00000180251	1	1.0	0.0177542209775335	0.00395790687646346
ENSG00000180257	ENSG00000180257	15	13.0	0.206778175314307	3.6876523137986603e-25
ENSG00000180263	ENSG00000180263	35	34.0	0.0142424727292286	0.00992193000395635
ENSG00000180287	ENSG00000180287	14	13.0	0.0243798011993377	0.000718760463944503
ENSG00000180304	ENSG00000180304	42	38.0	0.0268966709478567	0.000378111820851449
ENSG00000180332	ENSG00000180332	3	2.0	0.024832537462298	0.000640221214771385
ENSG00000180336	ENSG00000180336	13	13.0	0.0470354441772666	2.29542384628495e-06
ENSG00000180346	ENSG00000180346	34	31.0	0.0168241558281465	0.00504187998461227
ENSG00000180353	ENSG00000180353	13	12.0	0.0349969789787584	4.83480325810555e-05
ENSG00000180354	ENSG00000180354	7	7.0	0.100137772660763	2.68521248577085e-12
ENSG00000180370	ENSG00000180370	3	3.0	0.00834574695009467	0.0487340324037433
ENSG00000180376	ENSG00000180376	37	34.0	0.159789194750537	2.6301483412302803e-19
ENSG00000180385	ENSG00000180385	44	42.0	0.0565851649765828	2.03597241349761e-07
ENSG00000180398	ENSG00000180398	16	16.0	0.452692045782402	1.02139653940945e-62
ENSG00000180440	ENSG00000180440	1	1.0	0.016750213272848	0.00514003833312973
ENSG00000180447	ENSG00000180447	3	3.0	0.00912665580936556	0.039258813163029
ENSG00000180448	ENSG00000180448	35	29.0	0.0453916152598164	3.48050807934039e-06
ENSG00000180479	ENSG00000180479	4	4.0	0.0244964518544307	0.000697641727532098
ENSG00000180481	ENSG00000180481	15	13.0	0.688598383067609	1.25743028040065e-119
ENSG00000180537	ENSG00000180537	1	1.0	0.0288106466255166	0.000232301378999465
ENSG00000180543	ENSG00000180543	21	19.0	0.0853557159831168	1.2702111678762601e-10
ENSG00000180573	ENSG00000180573	2	2.0	0.0188629938416835	0.00296882486955437
ENSG00000180596	ENSG00000180596	35	31.0	0.0621478487199737	4.94118934949847e-08
ENSG00000180611	ENSG00000180611	57	53.0	0.0317158807409526	0.000111071322333026
ENSG00000180616	ENSG00000180616	66	65.0	0.0104143002833957	0.0276085492688075
ENSG00000180626	ENSG00000180626	11	11.0	0.0107902435018459	0.0249340039570049
ENSG00000180660	ENSG00000180660	9	9.0	0.012760692190803	0.0146951590180889
ENSG00000180672	ENSG00000180672	6	6.0	0.0128112658195667	0.0144985925227811
ENSG00000180694	ENSG00000180694	1	1.0	0.0233622110425407	0.000932553391753337
ENSG00000180720	ENSG00000180720	2	2.0	0.0313190595672874	0.00012283770737142
ENSG00000180739	ENSG00000180739	3	3.0	0.0213648387076968	0.00155697339527169
ENSG00000180769	ENSG00000180769	36	34.0	0.159789131254578	2.6301949641943703e-19
ENSG00000180771	ENSG00000180771	6	5.0	0.0117469284555549	0.0192689368890724
ENSG00000180773	ENSG00000180773	14	13.0	0.0744785310573223	2.10475239321134e-09
ENSG00000180776	ENSG00000180776	19	19.0	0.0660362365787794	1.83152797699998e-08
ENSG00000180777	ENSG00000180777	41	30.0	0.0510548636017109	8.28888663146731e-07
ENSG00000180787	ENSG00000180787	20	18.0	0.0121317526083914	0.0173812367081988
ENSG00000180801	ENSG00000180801	1	1.0	0.0206042977499242	0.00189364486145055
ENSG00000180817	ENSG00000180817	8	8.0	0.126490090836399	2.42852454791657e-15
ENSG00000180822	ENSG00000180822	12	10.0	0.0610677602490865	6.50697137715353e-08
ENSG00000180834	ENSG00000180834	19	17.0	0.025389396158791	0.000555348261675687
ENSG00000180855	ENSG00000180855	3	3.0	0.0412342398996509	9.96890798788707e-06
ENSG00000180867	ENSG00000180867	9	5.0	0.0417821116062701	8.67822844026207e-06
ENSG00000180875	ENSG00000180875	98	92.0	0.0866994085293375	8.964130247087979e-11
ENSG00000180881	ENSG00000180881	32	31.0	0.0330315841622296	7.95581026444149e-05
ENSG00000180884	ENSG00000180884	19	15.0	0.0236133224635442	0.000874476512323204
ENSG00000180891	ENSG00000180891	22	19.0	0.0248495536942463	0.000637443841304749
ENSG00000180901	ENSG00000180901	30	29.0	0.0128209003886138	0.0144614523184061
ENSG00000180902	ENSG00000180902	17	15.0	0.114443090823273	6.11560339130238e-14
ENSG00000180914	ENSG00000180914	29	28.0	0.308394508063295	4.66642949985659e-39
ENSG00000180917	ENSG00000180917	16	13.0	0.0280064185913838	0.000285035297923633
ENSG00000180921	ENSG00000180921	61	48.0	0.269474261732873	1.63733885752167e-33
ENSG00000180929	ENSG00000180929	1	1.0	0.0328963356155858	8.23334916285415e-05
ENSG00000180938	ENSG00000180938	2	1.0	0.0408797117874975	1.09046923700708e-05
ENSG00000180953	ENSG00000180953	42	40.0	0.0175656575488559	0.00415671404807541
ENSG00000180957	ENSG00000180957	49	43.0	0.0270342731743213	0.000365085997697363
ENSG00000180992	ENSG00000180992	2	2.0	0.0143937692239465	0.00953373825445184
ENSG00000180998	ENSG00000180998	13	13.0	0.0123594826734335	0.0163547584355255
ENSG00000181004	ENSG00000181004	7	7.0	0.0350838227579485	4.72960531710048e-05
ENSG00000181007	ENSG00000181007	58	51.0	0.589625672346747	8.715962906699801e-92
ENSG00000181016	ENSG00000181016	20	20.0	0.0903734014249456	3.44949078635637e-11
ENSG00000181019	ENSG00000181019	1	1.0	0.0186234004270263	0.00315887138548881
ENSG00000181026	ENSG00000181026	53	50.0	0.0516386724430278	7.14817843739767e-07
ENSG00000181027	ENSG00000181027	39	36.0	0.0260813195593902	0.000465465611442164
ENSG00000181029	ENSG00000181029	1	1.0	0.0128067213564796	0.0145161448656486
ENSG00000181031	ENSG00000181031	2	1.0	0.0217192214418552	0.00142140407011998
ENSG00000181035	ENSG00000181035	2	2.0	0.0163189943924571	0.00575242551610167
ENSG00000181045	ENSG00000181045	31	28.0	0.0409593812357627	1.06870301491058e-05
ENSG00000181061	ENSG00000181061	10	8.0	0.238357395926502	2.77452811885643e-29
ENSG00000181090	ENSG00000181090	18	17.0	0.0146039218698891	0.00902009518537467
ENSG00000181104	ENSG00000181104	4	3.0	0.0170533801891506	0.00474950888179757
ENSG00000181163	ENSG00000181163	1	1.0	0.00935110036575965	0.0369084023912335
ENSG00000181195	ENSG00000181195	24	20.0	0.0242491371699913	0.000743181161570093
ENSG00000181211	ENSG00000181211	1	1.0	0.0164570802348926	0.00554865382100338
ENSG00000181215	ENSG00000181215	33	28.0	0.0292383769996131	0.000208365527531622
ENSG00000181220	ENSG00000181220	3	3.0	0.014765048933253	0.00864546029589841
ENSG00000181222	ENSG00000181222	32	31.0	0.0692867112029038	7.9742007370001e-09
ENSG00000181227	ENSG00000181227	6	5.0	0.00874574764174613	0.0436127938248659
ENSG00000181234	ENSG00000181234	6	6.0	0.030785268642464	0.000140660976362833
ENSG00000181240	ENSG00000181240	16	15.0	0.461784529075336	2.0748227050254604e-64
ENSG00000181264	ENSG00000181264	11	9.0	0.0260965467623435	0.000463661406707396
ENSG00000181274	ENSG00000181274	60	55.0	0.0477254007563241	1.92736809523397e-06
ENSG00000181291	ENSG00000181291	101	94.0	0.115574212770522	4.52479752477608e-14
ENSG00000181315	ENSG00000181315	33	26.0	0.0237635874557432	0.000841479237779433
ENSG00000181322	ENSG00000181322	29	28.0	0.0824946359739521	2.66452893099996e-10
ENSG00000181378	ENSG00000181378	1	1.0	0.0164412346129534	0.00557165960624243
ENSG00000181381	ENSG00000181381	32	30.0	0.072932062296583	3.1313873145482502e-09
ENSG00000181396	ENSG00000181396	28	26.0	0.183491547454429	3.21710360935864e-22
ENSG00000181404	ENSG00000181404	12	10.0	0.330058153740948	2.8047152973967602e-42
ENSG00000181444	ENSG00000181444	15	11.0	0.0837898263598334	1.90573354474161e-10
ENSG00000181467	ENSG00000181467	49	46.0	0.0572730797529353	1.70931401640178e-07
ENSG00000181472	ENSG00000181472	1	1.0	0.00964673670945877	0.0340343954642839
ENSG00000181481	ENSG00000181481	10	9.0	0.0128931279753604	0.0141861117686246
ENSG00000181513	ENSG00000181513	32	21.0	0.0194386715995395	0.00255809866863551
ENSG00000181555	ENSG00000181555	3	3.0	0.0277339880826926	0.000305500302910657
ENSG00000181619	ENSG00000181619	17	16.0	0.0471564324751196	2.22615087864717e-06
ENSG00000181626	ENSG00000181626	33	32.0	0.188742979732301	7.10163726930903e-23
ENSG00000181638	ENSG00000181638	7	7.0	0.0184568309766003	0.0032982092453433
ENSG00000181666	ENSG00000181666	9	9.0	0.00952982520894682	0.0351420041047357
ENSG00000181690	ENSG00000181690	1	1.0	0.0140303529759142	0.0104935329879843
ENSG00000181722	ENSG00000181722	1	1.0	0.0202731909514582	0.00206234357466145
ENSG00000181744	ENSG00000181744	1	1.0	0.0229074438402061	0.00104780356193124
ENSG00000181751	ENSG00000181751	2	2.0	0.0147724870639556	0.00862855416549375
ENSG00000181754	ENSG00000181754	9	8.0	0.154640973128414	1.10252390447233e-18
ENSG00000181773	ENSG00000181773	3	3.0	0.0221898031253947	0.00125958806027141
ENSG00000181790	ENSG00000181790	3	3.0	0.053282075684711	4.71100456503037e-07
ENSG00000181826	ENSG00000181826	12	11.0	0.0589517320738473	1.11526344761264e-07
ENSG00000181827	ENSG00000181827	2	2.0	0.0137830464748841	0.011202623763813
ENSG00000181830	ENSG00000181830	9	8.0	0.0153508831394539	0.0074119317568719
ENSG00000181856	ENSG00000181856	5	5.0	0.014271448960267	0.00984635403935866
ENSG00000181873	ENSG00000181873	1	1.0	0.0131774444061794	0.0131534339946603
ENSG00000181894	ENSG00000181894	18	16.0	0.0368728772067971	3.00650662270749e-05
ENSG00000181915	ENSG00000181915	21	19.0	0.0208999655627012	0.00175480480583684
ENSG00000181982	ENSG00000181982	30	29.0	0.0939135979253383	1.3704504356455798e-11
ENSG00000182010	ENSG00000182010	12	11.0	0.0454770756512688	3.40600794508231e-06
ENSG00000182013	ENSG00000182013	76	70.0	0.0750432392616069	1.8203256235372902e-09
ENSG00000182050	ENSG00000182050	27	25.0	0.0411107962449823	1.02852574643667e-05
ENSG00000182054	ENSG00000182054	7	7.0	0.0107191351417724	0.0254184979495255
ENSG00000182087	ENSG00000182087	17	17.0	0.123813123205353	4.9905170577480705e-15
ENSG00000182093	ENSG00000182093	39	38.0	0.02475831205491	0.000652479287133221
ENSG00000182095	ENSG00000182095	12	8.0	0.0339500755239173	6.30340984843679e-05
ENSG00000182108	ENSG00000182108	1	1.0	0.0271576107600975	0.000353794021467959
ENSG00000182117	ENSG00000182117	12	12.0	0.186659567300523	1.29461174065678e-22
ENSG00000182118	ENSG00000182118	35	33.0	0.396545901195809	7.53975902687289e-53
ENSG00000182132	ENSG00000182132	9	9.0	0.0147431667990526	0.00869539230954319
ENSG00000182149	ENSG00000182149	10	10.0	0.0680041486919161	1.10731758706488e-08
ENSG00000182150	ENSG00000182150	17	16.0	0.0891035502348221	4.800138207748139e-11
ENSG00000182179	ENSG00000182179	1	1.0	0.015957058914744	0.00632338710998385
ENSG00000182180	ENSG00000182180	30	27.0	0.00908390512476152	0.0397239600901719
ENSG00000182185	ENSG00000182185	3	3.0	0.0455650615000974	3.33097073654629e-06
ENSG00000182197	ENSG00000182197	12	12.0	0.011524524173541	0.0204549486443484
ENSG00000182208	ENSG00000182208	1	1.0	0.0261101203912473	0.000462059053033918
ENSG00000182218	ENSG00000182218	24	24.0	0.0822384012114862	2.84707542397973e-10
ENSG00000182224	ENSG00000182224	2	2.0	0.0179885985588601	0.00372416764779838
ENSG00000182230	ENSG00000182230	40	33.0	0.151201539397279	2.85922788156911e-18
ENSG00000182240	ENSG00000182240	1	1.0	0.0162082100600052	0.00592139570522389
ENSG00000182247	ENSG00000182247	1	1.0	0.0101744254562527	0.0294689375492456
ENSG00000182253	ENSG00000182253	13	12.0	0.0487021245217217	1.50486309648719e-06
ENSG00000182255	ENSG00000182255	26	24.0	0.009055426856053	0.0400370115516442
ENSG00000182256	ENSG00000182256	13	12.0	0.0134550019701241	0.0122194935208794
ENSG00000182263	ENSG00000182263	1	1.0	0.0281226788062611	0.00027672631262192
ENSG00000182272	ENSG00000182272	16	15.0	0.0988326224984589	3.78220417227039e-12
ENSG00000182307	ENSG00000182307	14	10.0	0.0909305539400717	2.9836292421751195e-11
ENSG00000182319	ENSG00000182319	41	30.0	0.0532872373225756	4.70483710145007e-07
ENSG00000182324	ENSG00000182324	12	10.0	0.091722618435146	2.4272555094758197e-11
ENSG00000182329	ENSG00000182329	20	19.0	0.123423390853249	5.5413420305841206e-15
ENSG00000182347	ENSG00000182347	3	3.0	0.020231120200959	0.00208483873238897
ENSG00000182348	ENSG00000182348	33	30.0	0.00910744366912429	0.0394671415328708
ENSG00000182359	ENSG00000182359	44	39.0	0.0122302094246181	0.0169295585053226
ENSG00000182362	ENSG00000182362	75	62.0	0.395100318410958	1.3158809355037898e-52
ENSG00000182372	ENSG00000182372	35	31.0	0.079341180165674	6.01708365325101e-10
ENSG00000182404	ENSG00000182404	1	1.0	0.0157351934525282	0.00670155301690247
ENSG00000182473	ENSG00000182473	51	50.0	0.0553720051378402	2.77109170543684e-07
ENSG00000182511	ENSG00000182511	57	54.0	0.0584589264868959	1.26425728313918e-07
ENSG00000182512	ENSG00000182512	6	6.0	0.0462987706676195	2.76621725664802e-06
ENSG00000182534	ENSG00000182534	17	17.0	0.337378604646163	2.1685138363795003e-43
ENSG00000182541	ENSG00000182541	9	8.0	0.0803975732965835	4.581152004119e-10
ENSG00000182544	ENSG00000182544	23	20.0	0.0116366852254758	0.0198477084082364
ENSG00000182551	ENSG00000182551	52	48.0	0.163533680391095	9.22661947131445e-20
ENSG00000182552	ENSG00000182552	45	42.0	0.0295361653329275	0.000193177899974847
ENSG00000182566	ENSG00000182566	20	19.0	0.035019494111102	4.80730671216825e-05
ENSG00000182568	ENSG00000182568	3	3.0	0.0174227794612172	0.00431407287113519
ENSG00000182575	ENSG00000182575	5	4.0	0.0425187808687624	7.20214150673853e-06
ENSG00000182578	ENSG00000182578	1	NA	0.0323062129592458	9.56239936070204e-05
ENSG00000182600	ENSG00000182600	58	48.0	0.437813257044974	5.23495857605864e-60
ENSG00000182606	ENSG00000182606	16	16.0	0.0767654729982615	1.1686667124035202e-09
ENSG00000182621	ENSG00000182621	3	3.0	0.010941649015254	0.0239339634047733
ENSG00000182628	ENSG00000182628	18	18.0	0.138327080862483	9.813333067758421e-17
ENSG00000182632	ENSG00000182632	23	18.0	0.222113026782845	3.8422242542454796e-27
ENSG00000182636	ENSG00000182636	14	13.0	0.117024039033527	3.07383699577121e-14
ENSG00000182667	ENSG00000182667	19	18.0	0.0886187007007387	5.445061521415549e-11
ENSG00000182670	ENSG00000182670	62	58.0	0.189735776002202	5.33169630176312e-23
ENSG00000182674	ENSG00000182674	4	4.0	0.0200199174010377	0.00220157080064289
ENSG00000182700	ENSG00000182700	1	1.0	0.0199278420417801	0.00225450730024192
ENSG00000182718	ENSG00000182718	28	27.0	0.0249842830373805	0.000615877004128158
ENSG00000182722	ENSG00000182722	16	15.0	0.310180125356447	2.55431569607316e-39
ENSG00000182749	ENSG00000182749	2	2.0	0.0133528332337617	0.0125551151309421
ENSG00000182809	ENSG00000182809	69	34.0	0.0350701346696408	4.74603288591374e-05
ENSG00000182810	ENSG00000182810	1	1.0	0.0316251643663828	0.00011365745658014
ENSG00000182827	ENSG00000182827	4	4.0	0.0125115260692536	0.0157042892621675
ENSG00000182831	ENSG00000182831	1	1.0	0.0131388721165491	0.0132888906128837
ENSG00000182836	ENSG00000182836	63	60.0	0.0393962729925712	1.5873026990884e-05
ENSG00000182851	ENSG00000182851	40	37.0	0.169532361152233	1.70702045479498e-20
ENSG00000182858	ENSG00000182858	4	4.0	0.0367268668352096	3.11973081658409e-05
ENSG00000182870	ENSG00000182870	8	7.0	0.0191426848784341	0.00276154681351235
ENSG00000182871	ENSG00000182871	13	12.0	0.10360389272081	1.07901902822322e-12
ENSG00000182919	ENSG00000182919	22	20.0	0.529603716542533	5.21516737662187e-78
ENSG00000182923	ENSG00000182923	73	70.0	0.0749247694140164	1.8766310566173803e-09
ENSG00000182934	ENSG00000182934	14	12.0	0.137704878454773	1.16277428425598e-16
ENSG00000182952	ENSG00000182952	2	2.0	0.00917160776836804	0.0387758511711065
ENSG00000182957	ENSG00000182957	43	39.0	0.0556826644052238	2.56079720807399e-07
ENSG00000182963	ENSG00000182963	5	3.0	0.05799586540569	1.42230835842459e-07
